랜덤,문제,출처,정답,답안,,,,
0.8158935007,"""(     ) 너를 창조하신 여호와께서 지금 말씀하시느니라 (        )너를 지으신 이가 말씀하시느니라 너는 두려워하지 말라 내가 너를 구속하였고 내가 너를 지명하여 불렀나니 너는 내 것이라"" (사 43:1)의 괄호 안에 들어가 말은?
  ① 이사야야, 선지자야                                      ② 유다야, 이스라엘아
  ③ 야곱아, 이스라엘아                                      ④ 고레스야, 나의종아",사,3,,FALSE,,0,
0.748890644,"신명기 24장 5절에서는 새로이 아내를 맞이한 사람은 얼마 동안 군대에 보내지 말고 아무 직무도 그에게 맡기지 말라고 규정하였는가?
 ① 6개월                            ② 1년
 ③ 2년                               ④ 3년",신,2,,FALSE,,0,
0.1495423524,"""여호와의 구원은 사람이 많고 적음에 달리지 아니하였느니라""(삼상14:6)고 병기 든 소년에게 말한 사람은?
  ① 요나단                          ② 사울
  ③ 다윗                             ④ 사무엘",삼상,1,,FALSE,,0,
0.8910132056,"여로보암이 건축한 곳은?
  ① 라마, 밀로                              ② 세겜, 미스바
  ③ 세겜, 부느엘                           ④ 게바, 미스바",왕상,3,,FALSE,,0,
0.2138192434,"다음 중 다윗 왕의 행적이 기록되어 있지 않은 책은?(대상29장)
  ① 사무엘의 글                        ② 나단의 글
  ③ 갓의 글                             ④ 잇도의 글",대상,4,,FALSE,,0,
0.3429981292,"음녀와 이방 여인에 관한 경고가 자주 나타나는 책은?
  ① 에스라                                         ② 느헤미야
  ③ 잠언                                            ④ 전도서",잠,3,,FALSE,,0,
0.7569395595,"잠언에 따르면 ""사자가 밖에 있은즉 내가 나가면 거리에서 찢기겠다""라고 말하는 사람은?
  ① 게으른자                                      ② 가난한 자
  ③ 술 취한 자                                    ④ 어리석은 자",잠,1,,FALSE,,0,
0.455356541,"""여호와는 노하기를 더디하시며 권능이 크시며 벌 받을 자를 결코 내버려두지 아니하시느니라"" 라는 말씀이 나오는 책은?
  ① 신명기                                   ② 출애굽기
  ③ 나훔                                      ④ 하박국",나,3,,FALSE,,0,
0.2917836257,"""내가 말하기를 너희는 신들이며 다 지존자의 아들들이라 하였으나 그러나 너희는 (    )처럼 죽으며 고관의 하나 같이 넘어지리로다"" (시 82:6~7)는 말씀에서 괄호 안에 들어갈 말은?",시,사람,,FALSE,,0,
0.3901341384,"다음 중 십계명의 서문과 첫 째 계명의 내용이 들어 있는 시편은?
① 시 78편                                ② 시 79편
③ 시 80편                                ④ 시 81편
",시,4,,FALSE,,0,
0.521821284,"암몬 족속과 싸워 이긴 후 돌아온 아버지를 맨 먼저 영접한 무남독녀를 서원대로 여호와께 번제물로 드린 사사는?
  ① 야일                           ② 입다
  ③ 압돈                           ④ 에훗",삿,2,,FALSE,,0,
0.3401511201,"다음은 신명기 31장 30절이다. 괄호 안에 들어갈 알맞은 낱말은?
""그리고 모세가 이스라엘 총회에 이 (  )의 말씀을 끝까지 읽어 들리니라"" 
 ① 율법                        ② 언약
 ③ 노래                        ④ 축복",신,3,,FALSE,,0,
0.482095142,"""주께서 심지가 견고한 자를 평강하고 평강하도록 지키시리니 이는 구가 주를 신뢰함이니이다""는 어디에 나오는가?
  ① 이사야 25:8                                         ② 이사야 26:1
  ③ 이사야 26:3                                         ④ 이사야 26:19",사,3,,FALSE,,0,
0.614449871,"욥기 3장에서와 유사하게 자신의 출생에 대한 탄식이 나타나는 곳은?
  ① 욥기 9장                                ② 욥기10장
  ③ 욥기 12장                               ④ 욥기13장",욥,2,,FALSE,,0,
0.5470886871,"""너희는 내가 사로잡혀 가게 한 그 성읍의 평안을 구하고 그를 위하여 여호와께 기도하라 이는 그 성읍이 평안함으로 너희도 평안할 것임이라""이  나오는 책은?
  ① 이사야                                                   ② 예레미야
  ③ 에스겔                                                   ④ 다니엘",렘,2,,FALSE,,0,
0.205777466,"""(  ) 왕이 사로잡힌 지 오 년 그 달 초닷새라 갈대아 땅 그발 강가에서 여호와의 말씀이 부시의 아들 제사장 나 에스겔에게 특별히 임하고 여호와의 권능이 내 위에 있으니라""(겔1:2-3)의 괄호에 들어갈 이름은?",겔,여호야긴,,FALSE,,0,
0.2444435047,"야곱이 에서를 다시 만난 이후에 쌓았던 제단의 이름이 순서대로 바르게 연결된 것은?? (창33:20, 35:7)
① 엘벧엘 - 엘엘로헤이스라엘
② 엘 엘리욘 - 벧엘 
③ 엘엘로히이스라엘 - -엘벧엘 
④ 벧엘 - 엘 엘리욘
",창,3,,FALSE,,0,
0.01237561362,"""그러나 사람의 속에는 (  )가/이 있고 전능자의 (  )가/이 사람에게 깨달음을 주시나니""(욥32:8)의 괄호에 차례대로 들어갈 말은?
  ① 지혜, 명철                               ② 슬기, 입김
  ③ 지식, 영                                  ④ 영, 숨결",욥,4,,FALSE,,0,
0.8660023092,"""너희는 나에게 거룩할지어다 이는 나 여호와가 거룩하고 내가 또 너희를 나의 (  )로 삼으려고 너희를 만민 중에서 구별하였음이니라""(레20:26)의 괄호에 들어갈 낱말은?
",레,소유,,FALSE,,0,
0.5547792755,"다음 중 여호사밧의 아들 여호람과 관계가 없는 것은?
 ① 블레셋과 아라비아 사람들로부터 침공을 받았다.
 ② 창자가 빠져나와 죽었다.
 ③ 선지자 엘리사가 그에게 글을 보내었다.
 ④ 그의 막내아들이 왕위를 이어 받았다.",대하,3,,FALSE,,0,
0.1202607096,"""그 날에 여호와께서 말씀하신 이 산지를 지금 내게 주소서""(수14:12)라고 말한 사람은 누구인가?
 ① 갈렙                              ② 여호수아
 ③ 모세                              ④ 엘르아살",수,1,1,TRUE,,1,
0.4205470598,"이삭이란 이름의 뜻은?
 ① 웃음            ② 위로
 ③ 평안            ④ 방패",창,1,,FALSE,,0,
0.9633070044,"다음 중 서로 연관이 없는 사람은?   
  ① 시스라                          ② 드보라
  ③ 야엘                             ④ 발락",삿,4,,FALSE,,0,
0.6269352495,"""내가 (    ) 자들의 땅에서 여호와의 선하심을 보게 될 줄 확실히 믿었도다 너는 여호와를 기다릴지어다 강하고 담대하며 여호와를 기다릴지어다"" (시 27:13~14)는 말씀에서 괄호 안에 들어갈 말은?",시,산,,FALSE,,0,
0.9133239861,"""마음의 즐거움은 (     )이라도 심령의 근심은 뼈를 마르게 하느니라"" (잠 17:22)의 괄호 안에 들어가 말은?
  ① 양약                                         ② 기쁨
  ③ 생명                                         ④ 평강",잠,1,,FALSE,,0,
0.3140217177,"""여호와께서 이르시되 그의 이름은 (     )라 하라 너희는 내 백성이 아니요 나는 너희 하나님이 되지 아니할 것임이니라"" (호 1:9)의 괄호에 들어갈 말은? 
  ① 로암미                                         ② 로루하마
  ③ 스알야숩                                      ④ 이스르엘",호,1,,FALSE,,0,
0.742854978,"""밤에 부른 노래를 내가 기억하여 내 심령으로 내가 내 마음으로 간구하기를 주께서 영원히 버리실까 다시는 은혜를 베풀지 아니하실까 그의 인자하심은 영원히 끝났는가 그의 약속하심도 영구히 폐하였는가 하나님이 그가 베푸실 은혜를 잊으셨는가 노하심으로 그가 베푸실 긍휼을 그치셨는가 하였나이다""는 탄식이 들어 있는 시편은?
① 시 57편                                  ② 시 67편
③ 시 77편                                  ④ 시 107편
",시,3,,FALSE,,0,
0.2145011156,"암몬 자손의 왕이 이스라엘이 애굽에서 올라 올 때에 점령한 모압과 암몬 땅을 돌려달라고 한 암몬 자손의 왕의 요구를 거절한 근거는 무엇인가?
 ① 이스라엘이 전쟁하여 모압과 암몬 자손의 땅을 점령하였다.
 ② 이스라엘의 하나님이 이스라엘의 손에 넘겨주셨기 때문이다.
 ③ 모압과 암몬 자손의 땅은 본래 이스라엘의 것이기 때문이다. 
 ④ 모압과 암몬 자손은 그 땅을 다스릴 능력이 없기 때문이다.",삿,2,,FALSE,,0,
0.3112497436,"""첫째 달 십일에 백성이 요단에서 올라와 여리고 동쪽 경계 (  )에 진 치매 여호수아가 요단에서 가져온 그 열두 돌을 (  )에 세우고"" (  )에 들어갈 지명은?",수,길갈,,FALSE,,0,
0.9097059855,"""여호와께서 (     )을 벌할 날이 가까웠나니 네가 행한대로 너도 받을 것인즉 네가 행한 것이 네 머리로 돌아갈 것이라 너희가 내 성산에서 마신 것 같이 (     )인이 항상 마시리니 곧 마시고 삼켜서 본래 없던 것 같이 되리라"" (옵 1:15~16)의 괄호 안에 공통으로 들어갈 말은?
  ① 에돔                                              ② 애굽
  ③ 만국                                              ④ 바벨론",옵,3,,FALSE,,0,
0.608481309,"""나는 다른 사람에게 비하면 짐승이라 내게는 사람의 총명이 있지 아니하리라 나는 지혜를 배우지 못하였고 또 거룩하신 자를 아는 지식이 없거니와""라고 시작하며 교훈한 사람은?
  ① 솔로몬                                      ② 히스기야
  ③ 아굴                                         ④ 르무엘",잠,3,,FALSE,,0,
0.9940490891,"""사탄이 여호와께 대답하여 이르되 욥이 어찌 (  ) 없이 하나님을 경외하리이까""(욥1:9)에서 괄호 안에 들어갈 말은?",욥,까닭,,FALSE,,0,
0.1279521415,"에스겔이 본 성읍의 이름은?(겔48:35)
  ① 여호와이레                                                 ② 여호와삼마
  ③ 엘벧엘                                                       ④ 엘엘로헤이스라엘",겔,2,,FALSE,,0,
0.4511164914,"""여호와여 위대하심과 권능과 영광과 승리와 위엄이 다 주께 속하였사오니 천지에 있는 것이 다 주의 것이로소이다""라는 다윗의 기도는 역대상 몇 장에 있는가?
  ① 26장                               ② 27장
  ③ 28장                               ④ 29장",대상,4,,FALSE,,0,
0.218745103,"이스라엘 자손들이 가나안 땅을 정복할 때에 이스라엘을 속이고 화친조약을 맺은 후 여호와의 제단을 위하여 나무를 패며 물 긷는 일을 맡게 된 사람들은 누구인가?
 ① 아모리 사람들                           ② 헷 사람들
 ③ 기브온 사람들                           ④ 브리스 사람들",수,3,,FALSE,,0,
0.008893387069,"잠언에서 잠언의 주체로 나타나지 않는 사람은?
  ① 솔로몬                                           ② 히스기야 
  ③ 아굴                                              ④ 르무엘의 어머니",잠,2,,FALSE,,0,
0.1499394444,"욥이 살았던 땅은 어디인가?
  ① 우스                                 ② 부스
  ③ 데만                                 ④ 나아마",욥,1,1,TRUE,,1,
0.7118803563,"다음은 누구에 대한 묘사인가?
""그 후에 백사십 년을 살며 아들과 손자 사 대를 보았고 늙어 나이가 차서 죽었더라""",욥,욥,,FALSE,,0,
0.7362504602,"북왕국 이스라엘의 초대 왕으로서 단과 벧엘에 금송아지를 세운 사람은?
  ① 바아사                               ② 여로보암
  ③ 오므리                               ④ 시므리",왕상,2,,FALSE,,0,
0.540694709,""" 내가 전심으로 여호와께 감사하오며 주의 모든 기이한 일들을 전하리이다""는 다윗의 인도자를 따라 뭇랍벤에 맞춘 노래이다 어느 시편인가?
  ① 5편                                   ② 7편
  ③ 9편                                   ④ 10편",시,3,,FALSE,,0,
0.03563198808,"""사람이 불을 품에 품고서야 어찌 그의 옷이 타지 아니하겠으며 사람이 숯불을 밟고서야 어찌 그의 발이 데지 아니하겠느냐"" (잠6:27~28)라는 질문은 어떤 일의 결과를 말하는가?
 ① 남의 아내와 통간하는 일
 ② 남을 속이는 것
 ③ 도둑질
 ④ 가난한 자에게 곡식을 내놓지 아니하는 일",잠,1,,FALSE,,0,
0.1098061138,"""나의 하나님이여 내가 주의 뜻 행하기를 즐기오니 주의 (     )이 나의 심중에 있나이다 하였나이다""(시 40:8)는 말씀에서 괄호 안에 들어가는 말은?
① 길                                        ② 교훈
③ 법                                        ④ 말씀
",시,3,,FALSE,,0,
